url,thumb,fb_shares,comments,ts
/news/direct-stabs-next-concept-shoot-and-walk-away-with-1500/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-05-01-at-9.25.17-PM.png,228,0,1525923759.359203
/news/wavegarden-announces-bristol-location-right-before-the-founders-cup/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-05-01-at-4.55.31-PM.png,505,0,1525923759.359203
/news/the-misadventures-and-successes-of-a-surf-trip-with-tyler-allen/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-05-01-at-11.11.36-AM.png,276,0,1525923759.359203
/news/in-what-many-see-as-kauais-fight-for-survival-dustin-barcas-leading-a-charge/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DSCF1148.jpg,325,0,1525923759.359203
/news/olympic-fever-turns-tati-weston-webb-into-a-brazilian-nationalist/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-30-at-11.26.23-AM.png,893,0,1525923759.359203
/news/southern-hemispheres-biggest-ever-wave-goes-unridden-and-unfilmed/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-pointbreak.jpg,594,6,1526258081.1530051
/news/jake-paterson-on-pool-happenings-and-wholl-win-in-rio/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Saquarema1.jpg,42,4,1526258081.1530051
/news/death-threats-be-damned-the-mongrels-headed-to-brazil/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-JScopyright03-edit.jpg,1039,53,1526258081.1530051
/news/we-tested-the-worlds-most-coveted-air-section-in-waco-texas/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-05-10-at-12.39.14-PM.png,510,37,1526258081.1530051
/news/breaking-west-oz-final-rounds-to-be-finished-at-uluwatu/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-JOHN3625-e1411967009587.jpg,1101,43,1526258081.1530051
/news/watch-billabongs-prepubescent-posse-on-the-north-shore/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Sammy-Gray.jpg,87,4,1526258081.1530051
/news/laird-hamilton-is-a-fan-of-fertile-eggs/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Laird-Hamilton-Nuts-Jennifer-Cawley.jpg,58,16,1526258081.1530051
/news/have-a-cocktail-in-santa-monica-and-support-a-walk-on-water-surf-therapy/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IAN-ZAMORA-ND85822.jpg,5,0,1526258081.1530051
/news/the-founders-cup-aint-exactly-sick-and-depraved/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DSCF4040.jpeg,697,28,1526258081.1530051
/news/dissecting-the-waco-texas-wavepool-everything-you-need-to-know/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-05-08-at-10.49.28-AM.png,1247,24,1526258081.1530051
/news/the-vans-duct-tape-festival-is-coming-to-spain-this-month/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-VANS-Duct-Tape-Zarautz-Poster.jpg,23,0,1526258081.1530051
/news/jordy-smith-carries-team-world-to-victory-at-inaugural-wavepool-event-founders-cup/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DSCF3991.jpg,552,0,1526258081.1530051
/news/we-went-to-the-founders-cup-so-you-wouldnt-have-to/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DSCF4118.jpg,454,0,1526258081.1530051
/news/hawaii-votes-to-ban-most-sunscreen/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-sunscreen-burn.jpg,297,0,1526258081.1530051
/news/the-new-wave-pool-in-waco-texas-looks-absolutely-crazy/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Surf-Resort.jpg,425,0,1526258081.1530051
/news/steph-gilmore-still-wears-the-wavepool-best/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMG-3465.JPG,318,0,1526258081.1530051
/news/wsl-reveals-founders-cup-competition-format/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-05-04-at-6.36.17-AM.png,255,0,1526258081.1530051
/news/red-bull-cape-fear-is-headed-to-shipsterns/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Shippies.jpg,786,0,1526258081.1530051
/news/longboarders-to-take-over-lower-trestles/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-05-02-at-5.38.31-PM.png,163,0,1526258081.1530051
/news/breaking-jordy-smith-too-big-for-wavepool/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-05-02-at-11.02.48-AM.png,863,0,1526258081.1530051
/news/direct-stabs-next-concept-shoot-and-walk-away-with-1500/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-05-01-at-9.25.17-PM.png,228,0,1526258086.3289752
/news/wavegarden-announces-bristol-location-right-before-the-founders-cup/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-05-01-at-4.55.31-PM.png,505,23,1526258086.3289752
/news/the-misadventures-and-successes-of-a-surf-trip-with-tyler-allen/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-05-01-at-11.11.36-AM.png,276,7,1526258086.3289752
/news/in-what-many-see-as-kauais-fight-for-survival-dustin-barcas-leading-a-charge/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DSCF1148.jpg,325,9,1526258086.3289752
/news/olympic-fever-turns-tati-weston-webb-into-a-brazilian-nationalist/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-30-at-11.26.23-AM.png,893,46,1526258086.3289752
/news/we-got-our-grubby-hands-on-the-surf-ranchs-development-plans/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-surf-ranch-.png,346,57,1526258086.3289752
/news/ian-walsh-dominates-big-wave-awards/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-29-at-11.51.09-AM.png,0,20,1526258086.3289752
/news/id-rather-surf-with-sharks-than-be-on-land-tempted-by-the-devil/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-image1-1.JPG,968,26,1526258086.3289752
/news/extreme-australianism-man-wrestles-shark-to-death-to-save-his-own-skin-matthew-lee-lennox-head/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-matt-lee-shark.png,246,19,1526258086.3289752
/news/theres-nowhere-to-hide-now-mick-fanning/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Mick-CoreyW.jpg,336,11,1526258086.3289752
/news/youll-love-italo-ferreiras-new-tattoo-as-much-as-we-do-promise/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-unnamed13.jpg,713,36,1526258091.466272
/news/the-quiksilver-billabong-merger-is-getting-messy-already/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-quicksilver4.jpg,175,21,1526258091.466272
/news/extortion-terrorism-pirates-and-200-dollar-drama-during-the-kauai-floods/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-24-at-4.34.38-PM.png,0,13,1526258091.466272
/news/no-matter-how-good-it-is-it-doesnt-bring-my-brother-back-the-andy-irons-documentary-review/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Steve-Sherman-Andy-Portrait.jpg,1546,51,1526258091.466272
/news/meet-the-man-changing-street-kids-lives-surfing/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-image3-2.jpeg,618,10,1526258091.466272
/news/just-another-shark-incident-in-gracetown-wa/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Chris-Gurney-Shark.jpg,458,30,1526258091.466272
/news/body-found-near-uluwatu-believed-to-be-australian-surfer-and-musician/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-4B76D02600000578-5647877-image-a-91-1524496445948.jpg,1466,16,1526258091.466272
/news/shark-attack-survivor-takes-on-a-bear-and-rattlesnake-too/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Dyl-williams.jpeg,673,13,1526258091.466272
/news/review-sally-fitzgibbons-go-sally-surfing/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMG-0859.jpg,131,31,1526258091.466272
/news/momentum-generation-premieres-today-at-tribeca-film-festival/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-21-at-12.15.16-PM.png,1605,10,1526258091.466272
/news/are-you-a-believer/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Hawaii-Kauai-rain-flooding.jpg,84,28,1526258096.631844
/news/stabmz-falsely-going-down-on-cardi-b-results-in-5-million-lawsuit/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-1025-cardi-b-album-cover-3.jpg,271,72,1526258096.631844
/news/kelly-slaters-nuanced-take-on-the-west-oz-shark-issue/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-19-at-2.37.19-PM.png,482,127,1526258096.631844
/news/poll-are-you-willing-to-die-for-love/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-19-at-12.47.36-PM.png,118,31,1526258096.631844
/news/mason-ho-and-mick-fanning-are-surfings-new-batman-and-robin/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-16-Alaska-01.jpg,1377,54,1526258096.631844
/news/whats-the-big-deal-surfers-react-to-the-margies-pro-cancellation/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-18-at-3.59.52-pm.png,572,198,1526258096.631844
/news/sharks-cause-the-cancellation-of-the-margaret-river-pro/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Margies-DUnbar.jpg,813,212,1526258096.631844
/news/the-ct-surfers-guide-to-surviving-a-shark-attack/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-KFC.jpg,114,21,1526258096.631844
/news/wsl-and-surfers-to-meet-at-8am-to-decide-margaret-river-pros-fate/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-17-at-11.12.46-AM.png,24,61,1526258096.631844
/news/once-on-of-hawaiis-brightest-youths-chas-chidester-is-dead-at/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-16-at-7.31.27-PM.png,975,31,1526258096.631844
/news/medina-and-italo-we-dont-want-to-surf-here/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-16-at-5.43.49-PM.png,1142,137,1526258101.8897789
/news/what-should-the-wsl-do-about-their-shark-problem/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-16-at-4.20.23-PM.png,456,49,1526258101.8897789
/news/watch-did-john-john-share-this-wave-with-a-shark/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-16-at-2.31.17-PM.png,967,33,1526258101.8897789
/news/twice-in-one-day-second-shark-attack-in-western-australia/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Peter-Jovic-shark.png,1714,43,1526258101.8897789
/news/breaking-shark-attack-in-western-australia-margaret-river-pro-on-hold/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-16-at-11.23.38-am.png,541,14,1526258101.8897789
/news/kauai-is-flooding-and/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-bison-on-sandbar-credit-Chelsea-Ornellas-Fernandez.jpg,409,14,1526258101.8897789
/news/not-being-on-tour-is-the-key-to-winning-heats/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Walsh-WSL-Dunbar-.jpg,59,15,1526258101.8897789
/news/mikey-wright-and-jesse-mendes-are-fine-but-the-internet-isnt/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-15-at-1.30.38-pm.png,346,73,1526258101.8897789
/news/small-north-points-juice-aint-worth-the-squeeze/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-14-at-12.14.26-AM.png,88,27,1526258101.8897789
/news/three-pools-50-people-a-day-on-site-camping-and-room-for-8000-fans/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-SetRatioSizeWyI2MzUiLCI4OTYiXQ-IMG-1558.jpg,248,10,1526258101.8897789
/news/as-the-clock-struck-midnight-north-point-turned-ablaze/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-13-at-3.39.06-AM.png,138,52,1526258107.012016
/news/what-countrys-surfers-are-the-worst-to-share-a-lineup-letter-from-the-editor/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-12-at-10.29.02-AM.png,434,92,1526258107.012016
/news/jack-robinson-will-surf-a-north-point-death-heat-to-earn-a-spot-in-the-main-event/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-12-at-9.47.46-AM.png,309,17,1526258107.012016
/news/barely-breaking-kelly-slater-made-his-wavepool-worse/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-11-at-10.54.52-PM.png,166,58,1526258107.012016
/news/would-you-rather-north-point-main-break-or-the-box/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Adam-Melling-WSL.jpg,184,43,1526258107.012016
/news/the-surf-world-mourns-a-fallen-brother/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-11-at-10.29.28-AM.png,394,5,1526258107.012016
/news/kael-walsh-margaret-river-trial-winner/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DRIFTWOODPHOTOGRAPHY-10918.jpg,170,37,1526258107.012016
/news/dean-dingo-morrison-will-get-you-the-wave-of-your-life/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-11-at-12.49.42-PM.png,57,20,1526258107.012016
/news/foils-sups-beware-seabreachers-rule-the-lineup-now/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-11-at-10.00.04-AM.png,102,15,1526258107.012016
/news/jeremy-flores-pulls-out-still-has-a-baby/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-10-at-3.57.07-PM.png,238,51,1526258107.012016
/news/as-the-clock-struck-midnight-north-point-turned-ablaze/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-13-at-3.39.06-AM.png,138,52,1526258112.1702452
/news/what-countrys-surfers-are-the-worst-to-share-a-lineup-letter-from-the-editor/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-12-at-10.29.02-AM.png,434,92,1526258112.1702452
/news/jack-robinson-will-surf-a-north-point-death-heat-to-earn-a-spot-in-the-main-event/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-12-at-9.47.46-AM.png,309,17,1526258112.1702452
/news/barely-breaking-kelly-slater-made-his-wavepool-worse/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-11-at-10.54.52-PM.png,166,58,1526258112.1702452
/news/would-you-rather-north-point-main-break-or-the-box/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Adam-Melling-WSL.jpg,184,43,1526258112.1702452
/news/the-surf-world-mourns-a-fallen-brother/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-11-at-10.29.28-AM.png,394,5,1526258112.1702452
/news/kael-walsh-margaret-river-trial-winner/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DRIFTWOODPHOTOGRAPHY-10918.jpg,170,37,1526258112.1702452
/news/dean-dingo-morrison-will-get-you-the-wave-of-your-life/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-11-at-12.49.42-PM.png,57,20,1526258112.1702452
/news/foils-sups-beware-seabreachers-rule-the-lineup-now/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-11-at-10.00.04-AM.png,102,15,1526258112.1702452
/news/jeremy-flores-pulls-out-still-has-a-baby/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-10-at-3.57.07-PM.png,238,51,1526258112.1702452
/news/longboarder-ruins-perfectly-good-air-reverse/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-10-at-10.07.48-AM.png,270,16,1526258117.291394
/news/bourezs-beefcake-hams-will-overpower-his-spaghetti-legged-opponents/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-10-at-8.53.32-AM.png,154,22,1526258117.291394
/news/say-no-to-nukes-at-san-o/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-just-say-no-to-nukes-2048x2048-1.jpg,55,30,1526258117.291394
/news/wsl-announces-atlantic-heavy-big-wave-awards-nominees/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-a1d917501841aa1ebcecaa420db705ef.jpg,0,1,1526258117.291394
/news/kauais-king-of-the-tree-is-not-your-typical-surf-event/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-08-at-11.06.50-AM.png,0,4,1526258117.291394
/news/why-i-gave-up-surfing-matt-warshaw-on-family-work-and-surf-frustration/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Warshaw-Burkard.jpg,165,54,1526258117.291394
/news/fair-game-why-zeke-lau-did-what-it-takes-to-win/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Jake-and-Zeke.jpg,268,77,1526258117.291394
/news/ian-walshs-big-week-after-a-bigger-year/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-07-at-1.14.50-PM.jpg,0,1,1526258117.291394
/news/mick-fanning-predicts-his-life-in-2019/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-AP-1UVU6MDJD2111-hires-jpeg-24bit-rgb.jpg,470,32,1526258117.291394
/news/the-clubs-are-comin-to-town/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-boardriders.jpg,0,3,1526258117.291394
/news/fantasy-alert-mikey-wright-to-surf-margies/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-06-at-11.47.38-AM.png,0,7,1526258122.41693
/news/ferreira-and-gilmore-bring-home-bells/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Cestari-Mick-and-italo.jpg,265,170,1526258122.41693
/news/mick-fanning-just-surfed-his-last-heat-on-tour/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-WSL-Cestari-mick-chair.jpg,0,26,1526258122.41693
/news/why-is-owen-wright-sleeping-in-his-car-the-night-before-the-finals/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-04-at-8.46.53-AM.png,0,16,1526258122.41693
/news/gossip-girl-camera-roll-cock-ups-sticker-switches-and-the-grom-who-turned-down-mark-zuckerbergs-81-million-offer/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Sherman-WSL-Griff.jpg,0,34,1526258122.41693
/news/did-zeke-go-too-far/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-03-at-3.18.31-PM.png,0,192,1526258122.41693
/news/micks-on-an-inexorable-path-to-victory/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Mick-WSL-Sloane.jpg,0,21,1526258122.41693
/news/how-to-beat-john-john-florence/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-02-at-6.23.16-PM.png,0,209,1526258122.41693
/news/shaken-to-the-core-what-a-quikbong-future-looks-like/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-quikbong-main.jpg,0,25,1526258122.41693
/news/man-found-floating-at-sunset-beach-dies/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-04-02-at-9.40.00-AM.png,0,2,1526258122.41693
/news/bells-day-4-mick-slides-through-and-jules-gives-up-the-yellow-jersey/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Owen-WSL-Sloane.jpg,243,29,1526258127.528864
/news/bells-day-3-jordy-flys-and-the-top-5-stumble/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Jordy-Cestari.jpg,38,7,1526258127.528864
/news/andy-irons-documentary-finally-has-a-release-date/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-31-at-4.56.42-PM.png,41,12,1526258127.528864
/news/bells-day-2-kelly-hopes-mick-comes-second-slater/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Fanning-cestari.jpg,266,17,1526258127.528864
/news/big-wave-breath-hold-training-is-for-most-downright-dangerous/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-29-at-4.30.59-PM.png,379,5,1526258127.528864
/news/bells-day-1-mick-stays-alive/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-30-at-2.43.31-AM.png,80,28,1526258127.528864
/news/here-are-the-highlights-of-kellys-heartfelt-retirement-speech-for-mick-fanning/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-DX24524.jpg,1161,15,1526258127.528864
/news/gallery-mick-fannings-glorious-retirement-bash/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-29-at-11.03.54-PM.png,1204,15,1526258127.528864
/news/you-gotta-serve-somebody/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-IMG-3111.jpg,0,6,1526258127.528864
/news/jeff-clark-and-co-owe-33k-for-mavs-contest/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-28-at-3.27.04-PM.png,157,1,1526258127.528864
/news/the-air-show-is-something-we-should-feel-obligated-to-do/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-28-at-11.31.58-AM.png,0,25,1526258132.647525
/news/mick-fannings-sharing-his-black-sticker/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Mick-Fanning-.jpg,247,26,1526258132.647525
/news/kelly-slater-and-joel-tudor-bicker-like-grown-children/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-22-at-7.31.26-PM.png,365,43,1526258132.647525
/news/tanner-gudangs-instagram-is-the-best-thing-weve-seen-on-the-internet-today/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-27-at-3.00.05-PM.png,268,38,1526258132.647525
/news/stay-woke-bells-is-a-good-air-wave/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-27-at-1.34.39-PM.png,92,12,1526258132.647525
/news/the-worlds-highest-paid-surfer-has-a-new-sticker-john-florence/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-john.jpg,390,37,1526258132.647525
/news/we-just-picked-the-best-bells-fantasy-team/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-23-at-4.45.17-PM.png,180,16,1526258132.647525
/news/kelly-slaters-nuanced-take-on-the-gun-debate/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-f6bb865dd8dd0d5e2b24b355f890edf1.jpg,371,58,1526258132.647525
/news/mick-will-be-in-the-quarters-at-worst/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-23-at-2.37.34-PM.png,188,23,1526258132.647525
/news/judging-the-judges/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-21-at-1.45.02-PM.png,149,59,1526258132.647525
/news/bells-slater-officially-out-february-in/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-20-at-1.43.14-PM.png,261,28,1526258137.76161
/news/music-legends-surfers-and-students-take-on-gun-control/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-29133452-10213987885204755-4761518141477500685-n.jpg,1174,62,1526258137.76161
/news/will-kelly-slater-miss-half-of-the-2018-wsl-season/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Kelly-Cestari.jpg,272,50,1526258137.76161
/news/rorys-rumblings-the-most-demoralizing-session-of-my-life/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-19-at-11.52.08-AM.png,515,38,1526258137.76161
/news/sorry-griff-besch-did-it-better/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-17-at-5.37.21-PM.png,0,17,1526258137.76161
/news/is-what-youths-future-in-doubt/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-issue1-launch-photo-1000x560.jpg,50,20,1526258137.76161
/news/interview-griffin-colapinto-outperformed-the-hype-at-his-first-ct-event/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-16-at-4.31.01-PM.png,311,33,1526258137.76161
/news/new-math-should-kelly-have-won-a-12th-world-title/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Screen-Shot-2018-03-15-at-9.13.26-PM.png,427,43,1526258137.76161
/news/joel-parkison-re-signs-with-the-bong-for-six-years/,/assets/post-hero-banners/_resampled/FillWyI2MDAiLCIzNTAiXQ-Parko-Froggies-.jpg,1541,35,1526258137.76161
